education,self_employed,income_annum,loan_amount,loan_term,cibil_score,loan_status,debt_to_income_ratio,total_assets_value,loan_to_asset_ratio
1,1,9000000,32200000,16,468,1,3.577777777777778,60400000,0.5331125827814569
1,1,6800000,26900000,16,818,0,3.9558823529411766,58700000,0.45826235093696766
1,0,8700000,28000000,12,543,1,3.218390804597701,52500000,0.5333333333333333
0,0,9400000,21900000,16,685,0,2.3297872340425534,53200000,0.4116541353383459
1,1,6000000,12500000,18,851,0,2.0833333333333335,41400000,0.30193236714975846
1,1,9400000,29800000,10,377,1,3.1702127659574466,85200000,0.34976525821596244
1,1,1000000,4000000,10,620,0,4.0,8500000,0.47058823529411764
0,1,900000,2300000,20,611,0,2.5555555555555554,4500000,0.5111111111111111
1,0,2100000,7700000,4,767,0,3.6666666666666665,11100000,0.6936936936936937
0,1,1100000,3200000,20,592,0,2.909090909090909,7900000,0.4050632911392405
0,1,600000,2300000,4,319,0,3.8333333333333335,5400000,0.42592592592592593
1,1,9200000,25500000,10,900,0,2.7717391304347827,60100000,0.4242928452579035
1,1,3600000,12800000,18,814,0,3.5555555555555554,27100000,0.47232472324723246
1,1,1300000,5000000,10,755,0,3.8461538461538463,11000000,0.45454545454545453
0,1,7700000,16800000,20,584,0,2.1818181818181817,44800000,0.375
0,1,9500000,23500000,14,380,1,2.473684210526316,62000000,0.3790322580645161
1,1,5000000,17600000,20,465,1,3.52,33100000,0.5317220543806647
1,0,500000,1800000,2,531,0,3.6,4400000,0.4090909090909091
0,1,8300000,32100000,16,814,0,3.8674698795180724,57600000,0.5572916666666666
0,0,5300000,17900000,6,678,0,3.3773584905660377,26600000,0.6729323308270677
1,1,9300000,29000000,12,655,0,3.118279569892473,49500000,0.5858585858585859
1,0,2300000,7400000,2,682,0,3.217391304347826,18600000,0.3978494623655914
1,0,400000,1300000,6,695,0,3.25,1600000,0.8125
1,0,3200000,10800000,4,833,0,3.375,14900000,0.7248322147651006
1,1,9400000,35300000,16,302,1,3.75531914893617,66500000,0.530827067669173
0,0,2300000,6600000,2,357,1,2.869565217391304,14300000,0.46153846153846156
1,0,4300000,14500000,12,302,1,3.372093023255814,34400000,0.42151162790697677
0,1,6200000,22400000,18,873,0,3.6129032258064515,46300000,0.4838012958963283
1,1,7200000,19800000,12,658,0,2.75,53100000,0.3728813559322034
0,1,2400000,8700000,18,877,0,3.625,13900000,0.6258992805755396
1,0,2900000,6300000,8,648,0,2.1724137931034484,15800000,0.3987341772151899
0,0,1400000,5200000,12,730,0,3.7142857142857144,7300000,0.7123287671232876
1,1,2200000,8200000,14,737,0,3.727272727272727,18200000,0.45054945054945056
0,1,800000,3200000,10,584,1,4.0,3000000,1.0666666666666667
0,0,600000,1700000,2,621,0,2.8333333333333335,3000000,0.5666666666666667
0,1,700000,2700000,16,583,0,3.857142857142857,4000000,0.675
1,0,8400000,25900000,16,621,0,3.0833333333333335,59700000,0.4338358458961474
1,0,7100000,21500000,16,610,0,3.028169014084507,41400000,0.5193236714975845
0,0,5400000,15700000,18,452,1,2.9074074074074074,39400000,0.39847715736040606
0,0,3700000,7300000,18,339,1,1.972972972972973,28600000,0.25524475524475526
0,1,5200000,15200000,16,650,0,2.923076923076923,24600000,0.6178861788617886
1,1,200000,700000,10,672,0,3.5,1000000,0.7
0,0,500000,1000000,20,501,1,2.0,2700000,0.37037037037037035
1,1,1800000,5700000,4,809,0,3.1666666666666665,11800000,0.4830508474576271
0,1,9200000,29400000,8,318,1,3.1956521739130435,63100000,0.4659270998415214
1,0,900000,3300000,10,649,0,3.6666666666666665,3400000,0.9705882352941176
1,0,7500000,28300000,12,367,1,3.7733333333333334,50200000,0.5637450199203188
1,0,3000000,11800000,6,847,0,3.933333333333333,19800000,0.5959595959595959
0,0,7100000,18900000,12,360,1,2.6619718309859155,40100000,0.4713216957605985
0,1,3500000,7200000,2,865,0,2.057142857142857,23400000,0.3076923076923077
1,0,4900000,18800000,16,880,0,3.836734693877551,24700000,0.7611336032388664
0,0,4100000,8400000,20,608,0,2.048780487804878,23800000,0.35294117647058826
0,1,800000,2100000,6,760,0,2.625,2600000,0.8076923076923077
0,1,1700000,4600000,12,385,1,2.7058823529411766,9700000,0.4742268041237113
0,1,6100000,23300000,12,478,1,3.819672131147541,28700000,0.8118466898954704
0,1,2100000,7700000,16,327,1,3.6666666666666665,12500000,0.616
0,0,3100000,9300000,6,663,0,3.0,14600000,0.636986301369863
1,1,1700000,3500000,20,693,0,2.0588235294117645,10100000,0.3465346534653465
0,0,1700000,5400000,6,710,0,3.176470588235294,13000000,0.4153846153846154
1,1,4000000,14500000,6,711,0,3.625,23100000,0.6277056277056277
0,0,5600000,18400000,8,386,1,3.2857142857142856,34900000,0.5272206303724928
0,1,3900000,11900000,10,855,0,3.051282051282051,27200000,0.4375
0,1,6100000,15300000,14,573,0,2.5081967213114753,32700000,0.46788990825688076
0,1,1100000,2800000,18,431,1,2.5454545454545454,6500000,0.4307692307692308
0,0,5500000,14800000,8,364,1,2.690909090909091,34600000,0.4277456647398844
0,1,1100000,3600000,14,711,0,3.272727272727273,7200000,0.5
1,1,400000,900000,20,771,0,2.25,3600000,0.25
0,0,9200000,36400000,18,669,0,3.9565217391304346,59000000,0.6169491525423729
1,1,9300000,27500000,18,338,1,2.956989247311828,63500000,0.4330708661417323
0,0,1100000,3500000,8,562,0,3.1818181818181817,7200000,0.4861111111111111
1,0,5600000,18700000,2,769,0,3.3392857142857144,38300000,0.48825065274151436
0,1,6300000,21500000,8,629,0,3.4126984126984126,31200000,0.6891025641025641
0,0,8800000,18100000,6,699,0,2.0568181818181817,36400000,0.49725274725274726
1,0,8400000,20800000,20,590,0,2.4761904761904763,56900000,0.3655536028119508
0,1,1600000,5700000,4,707,0,3.5625,14500000,0.3931034482758621
1,1,4500000,11400000,8,391,1,2.533333333333333,29700000,0.3838383838383838
1,0,6500000,18500000,4,891,0,2.8461538461538463,47600000,0.38865546218487396
0,1,9500000,20600000,2,731,0,2.168421052631579,47100000,0.43736730360934184
1,0,4700000,16700000,12,775,0,3.5531914893617023,26500000,0.630188679245283
0,1,9600000,32400000,2,897,0,3.375,51900000,0.6242774566473989
0,0,8000000,26700000,20,794,0,3.3375,60400000,0.4420529801324503
0,0,7700000,16700000,6,555,0,2.168831168831169,42400000,0.3938679245283019
1,1,3600000,10300000,12,536,1,2.861111111111111,22200000,0.46396396396396394
1,0,700000,1700000,10,839,0,2.4285714285714284,3700000,0.4594594594594595
0,1,1400000,5100000,6,890,0,3.642857142857143,13100000,0.3893129770992366
0,1,8600000,27900000,20,415,1,3.244186046511628,62000000,0.45
0,0,4700000,15700000,4,868,0,3.3404255319148937,24400000,0.6434426229508197
0,1,2900000,5800000,12,353,1,2.0,24200000,0.2396694214876033
1,0,9000000,29000000,16,590,0,3.2222222222222223,61700000,0.4700162074554295
0,1,500000,900000,18,618,0,1.8,3600000,0.25
1,1,700000,1700000,10,539,1,2.4285714285714284,5200000,0.3269230769230769
0,0,6800000,27000000,4,429,0,3.9705882352941178,55500000,0.4864864864864865
0,0,1800000,4700000,8,792,0,2.611111111111111,12000000,0.39166666666666666
1,0,6000000,12400000,2,608,0,2.066666666666667,29800000,0.4161073825503356
0,1,5400000,21500000,14,555,0,3.9814814814814814,27600000,0.7789855072463768
0,1,8400000,17500000,12,620,0,2.0833333333333335,60700000,0.2883031301482702
0,0,7400000,20900000,6,635,0,2.824324324324324,57800000,0.3615916955017301
0,0,3200000,12500000,10,457,1,3.90625,20600000,0.6067961165048543
0,1,5400000,21400000,8,350,1,3.962962962962963,30100000,0.7109634551495017
0,1,1000000,2500000,14,885,0,2.5,5700000,0.43859649122807015
0,0,4400000,14700000,16,638,0,3.340909090909091,23800000,0.6176470588235294
0,1,3800000,10500000,12,710,0,2.763157894736842,23000000,0.45652173913043476
1,1,6100000,20900000,18,470,1,3.4262295081967213,34500000,0.6057971014492753
1,1,5500000,17300000,16,874,0,3.1454545454545455,25500000,0.6784313725490196
1,1,500000,1800000,18,411,1,3.6,3000000,0.6
1,1,300000,1100000,2,482,0,3.6666666666666665,1800000,0.6111111111111112
0,1,6200000,16900000,2,396,1,2.725806451612903,49400000,0.34210526315789475
1,0,300000,900000,20,436,1,3.0,1200000,0.75
1,1,6900000,22100000,20,303,1,3.2028985507246377,47100000,0.4692144373673036
0,0,3700000,11400000,12,728,0,3.081081081081081,19600000,0.5816326530612245
1,1,8800000,28600000,10,775,0,3.25,51800000,0.5521235521235521
0,1,8200000,23500000,12,402,1,2.8658536585365852,46700000,0.5032119914346895
1,1,9200000,31500000,18,698,0,3.4239130434782608,40100000,0.7855361596009975
1,0,2400000,7800000,14,665,0,3.25,17200000,0.45348837209302323
1,0,4100000,13500000,18,490,1,3.292682926829268,26800000,0.503731343283582
0,0,8000000,31900000,12,504,1,3.9875,53400000,0.5973782771535581
1,1,3600000,8600000,8,790,0,2.388888888888889,26300000,0.3269961977186312
1,1,700000,2700000,20,669,0,3.857142857142857,4200000,0.6428571428571429
1,0,8300000,30700000,6,381,1,3.6987951807228914,55300000,0.5551537070524413
0,1,5300000,15000000,2,900,0,2.830188679245283,30600000,0.49019607843137253
0,0,8300000,24900000,16,506,1,3.0,54700000,0.45521023765996343
1,1,2500000,8800000,12,538,1,3.52,19100000,0.4607329842931937
0,1,5400000,14400000,8,677,0,2.6666666666666665,42800000,0.3364485981308411
0,0,1600000,4900000,8,685,0,3.0625,10500000,0.4666666666666667
1,0,2400000,6200000,12,860,0,2.5833333333333335,19200000,0.3229166666666667
1,0,6300000,14800000,6,608,0,2.3492063492063493,53800000,0.275092936802974
0,1,2500000,5300000,10,540,1,2.12,13900000,0.381294964028777
0,1,7500000,16800000,16,492,1,2.24,62800000,0.267515923566879
1,0,2900000,8500000,14,834,0,2.9310344827586206,16300000,0.5214723926380368
0,1,1000000,3500000,16,834,0,3.5,6200000,0.5645161290322581
0,1,8600000,28800000,8,890,0,3.3488372093023258,57600000,0.5
1,0,300000,1100000,12,443,1,3.6666666666666665,2400000,0.4583333333333333
1,0,2300000,5700000,18,329,1,2.4782608695652173,16500000,0.34545454545454546
1,1,2400000,5400000,12,739,0,2.25,10800000,0.5
0,1,9800000,30300000,6,867,0,3.0918367346938775,74600000,0.4061662198391421
1,0,8100000,24800000,6,307,1,3.0617283950617282,45800000,0.5414847161572053
0,0,6700000,15500000,18,492,1,2.3134328358208953,39800000,0.38944723618090454
1,1,8400000,24700000,18,698,0,2.9404761904761907,81100000,0.30456226880394577
0,0,200000,700000,8,851,0,3.5,1600000,0.4375
0,0,4700000,12500000,14,375,1,2.6595744680851063,23100000,0.5411255411255411
0,1,4300000,14300000,14,601,0,3.3255813953488373,27100000,0.5276752767527675
1,0,2200000,7000000,20,756,0,3.1818181818181817,14400000,0.4861111111111111
0,1,8600000,19200000,4,868,0,2.2325581395348837,64000000,0.3
0,1,2000000,7200000,10,838,0,3.6,11400000,0.631578947368421
1,1,4200000,15900000,14,375,1,3.7857142857142856,34300000,0.46355685131195334
1,1,5100000,12500000,18,778,0,2.450980392156863,22300000,0.5605381165919282
0,1,4100000,11200000,6,442,1,2.731707317073171,30800000,0.36363636363636365
0,1,9900000,39500000,12,808,0,3.98989898989899,59200000,0.6672297297297297
1,1,3200000,9000000,20,372,1,2.8125,16500000,0.5454545454545454
0,0,5500000,19000000,4,597,0,3.4545454545454546,29100000,0.6529209621993127
0,1,7800000,29100000,20,435,1,3.730769230769231,61100000,0.4762684124386252
0,1,3400000,9700000,20,728,0,2.8529411764705883,12700000,0.7637795275590551
0,1,7900000,25900000,14,373,1,3.278481012658228,60500000,0.428099173553719
0,1,8900000,18500000,10,367,1,2.0786516853932584,48400000,0.3822314049586777
0,0,7300000,19100000,14,552,0,2.6164383561643834,36200000,0.5276243093922652
1,1,3300000,10600000,8,465,1,3.212121212121212,15000000,0.7066666666666667
0,1,2900000,10500000,8,607,0,3.6206896551724137,21300000,0.49295774647887325
0,1,500000,1300000,4,427,1,2.6,4300000,0.3023255813953488
1,0,7200000,21200000,4,711,0,2.9444444444444446,45600000,0.4649122807017544
1,0,8300000,24100000,14,823,0,2.9036144578313254,38300000,0.6292428198433421
1,1,8700000,20500000,6,523,1,2.3563218390804597,54300000,0.3775322283609576
1,1,7100000,27900000,10,328,1,3.9295774647887325,56600000,0.4929328621908127
0,1,9800000,28200000,12,721,0,2.877551020408163,53800000,0.5241635687732342
0,1,6900000,17000000,20,599,0,2.463768115942029,58400000,0.2910958904109589
1,0,2400000,5000000,14,580,0,2.0833333333333335,19000000,0.2631578947368421
1,1,2100000,4900000,10,744,0,2.3333333333333335,8600000,0.5697674418604651
0,1,7200000,23900000,4,559,0,3.3194444444444446,45000000,0.5311111111111111
0,0,4600000,13500000,16,587,0,2.9347826086956523,29200000,0.4623287671232877
0,1,9900000,31800000,18,817,0,3.212121212121212,68200000,0.4662756598240469
1,1,300000,1000000,20,655,0,3.3333333333333335,1600000,0.625
0,1,6900000,23900000,6,382,1,3.463768115942029,54400000,0.43933823529411764
0,1,1700000,4300000,6,765,0,2.5294117647058822,10800000,0.39814814814814814
0,1,4400000,10000000,20,516,1,2.272727272727273,32300000,0.30959752321981426
1,1,4300000,15000000,8,383,1,3.488372093023256,18700000,0.8021390374331551
1,0,3700000,14100000,6,633,0,3.810810810810811,15700000,0.8980891719745223
0,0,5900000,15200000,2,547,1,2.5762711864406778,37400000,0.40641711229946526
1,1,8600000,26300000,10,843,0,3.058139534883721,62500000,0.4208
1,1,3400000,13200000,8,783,0,3.8823529411764706,24700000,0.5344129554655871
1,1,1000000,3200000,14,790,0,3.2,6700000,0.47761194029850745
1,1,4400000,14200000,16,409,1,3.227272727272727,31100000,0.4565916398713826
1,0,3600000,7800000,14,376,1,2.1666666666666665,31600000,0.2468354430379747
1,0,1400000,2700000,8,625,0,1.9285714285714286,9300000,0.2903225806451613
1,0,5300000,10900000,18,707,0,2.056603773584906,35800000,0.30446927374301674
0,1,9400000,20500000,6,645,0,2.1808510638297873,65100000,0.31490015360983103
1,1,6600000,22100000,6,887,0,3.3484848484848486,31600000,0.6993670886075949
0,0,9800000,37600000,18,319,1,3.836734693877551,49300000,0.7626774847870182
1,0,1900000,4900000,20,647,0,2.5789473684210527,14700000,0.3333333333333333
1,1,5800000,22500000,6,888,0,3.8793103448275863,36400000,0.6181318681318682
1,0,3100000,10400000,10,420,1,3.3548387096774195,26300000,0.39543726235741444
0,0,6800000,18400000,2,791,0,2.7058823529411766,35000000,0.5257142857142857
1,0,4600000,16200000,12,891,0,3.5217391304347827,21600000,0.75
1,1,200000,700000,16,641,0,3.5,1500000,0.4666666666666667
1,1,9500000,22800000,6,319,1,2.4,62500000,0.3648
1,1,6200000,22200000,20,819,0,3.5806451612903225,50500000,0.4396039603960396
1,1,9700000,32300000,18,387,1,3.329896907216495,51300000,0.6296296296296297
0,1,4200000,12300000,2,686,0,2.9285714285714284,30500000,0.40327868852459015
0,1,5700000,12000000,4,415,1,2.1052631578947367,41300000,0.29055690072639223
0,1,200000,500000,6,885,1,2.5,600000,0.8333333333333334
0,0,8000000,25500000,4,722,0,3.1875,62200000,0.409967845659164
0,0,5200000,20400000,20,761,0,3.923076923076923,26800000,0.7611940298507462
0,1,7100000,15200000,8,389,1,2.140845070422535,37000000,0.41081081081081083
0,1,9300000,27900000,12,600,0,3.0,41900000,0.665871121718377
0,0,2000000,6100000,2,407,0,3.05,10400000,0.5865384615384616
0,1,3900000,14000000,18,829,0,3.58974358974359,23500000,0.5957446808510638
1,0,2800000,5900000,6,895,0,2.107142857142857,17300000,0.34104046242774566
0,1,3000000,11100000,12,441,1,3.7,20300000,0.5467980295566502
1,0,4500000,9800000,16,895,0,2.1777777777777776,37400000,0.2620320855614973
0,0,1900000,4300000,4,826,0,2.263157894736842,10300000,0.4174757281553398
0,0,2300000,7200000,8,453,1,3.130434782608696,16600000,0.43373493975903615
0,0,4700000,17500000,2,701,0,3.723404255319149,26400000,0.6628787878787878
1,1,1300000,2700000,8,627,0,2.076923076923077,4300000,0.627906976744186
0,0,3100000,11000000,2,543,0,3.5483870967741935,19500000,0.5641025641025641
0,0,8400000,17500000,18,411,1,2.0833333333333335,60200000,0.29069767441860467
0,1,1700000,5800000,4,583,0,3.411764705882353,12100000,0.4793388429752066
1,0,1900000,7500000,2,889,0,3.9473684210526314,11400000,0.6578947368421053
1,0,2400000,8600000,8,684,0,3.5833333333333335,13600000,0.6323529411764706
0,0,6800000,20500000,10,578,0,3.014705882352941,42900000,0.47785547785547783
0,0,2900000,10900000,20,445,1,3.7586206896551726,21300000,0.5117370892018779
0,1,8900000,26300000,10,369,1,2.955056179775281,70400000,0.37357954545454547
1,0,8800000,22200000,18,794,0,2.522727272727273,51800000,0.42857142857142855
0,1,8200000,19200000,16,492,1,2.341463414634146,52900000,0.3629489603024575
1,1,3600000,13200000,16,557,0,3.6666666666666665,25800000,0.5116279069767442
0,1,9500000,31800000,6,519,1,3.3473684210526318,47800000,0.6652719665271967
1,1,1900000,5700000,18,699,0,3.0,14200000,0.4014084507042254
1,1,9100000,24600000,2,741,0,2.7032967032967035,61100000,0.4026186579378069
0,0,1100000,3800000,18,508,1,3.4545454545454546,5200000,0.7307692307692307
1,1,1100000,2800000,10,647,0,2.5454545454545454,10400000,0.2692307692307692
0,0,9300000,28600000,14,656,0,3.075268817204301,66300000,0.43137254901960786
0,1,3900000,10600000,2,439,1,2.717948717948718,25200000,0.42063492063492064
1,1,1500000,4000000,12,350,1,2.6666666666666665,10400000,0.38461538461538464
0,0,800000,2200000,6,493,1,2.75,5200000,0.4230769230769231
0,0,600000,1800000,6,851,0,3.0,4100000,0.43902439024390244
0,0,4400000,12500000,18,492,1,2.840909090909091,21900000,0.5707762557077626
0,1,2700000,5400000,6,861,0,2.0,18100000,0.2983425414364641
1,1,6200000,14600000,2,664,0,2.3548387096774195,50100000,0.29141716566866266
0,1,700000,1300000,16,362,1,1.8571428571428572,6400000,0.203125
0,0,3400000,9400000,6,703,0,2.764705882352941,17800000,0.5280898876404494
1,1,4900000,16800000,12,758,0,3.4285714285714284,21400000,0.7850467289719626
1,1,4200000,9700000,2,396,1,2.3095238095238093,21800000,0.44495412844036697
0,1,5300000,10600000,2,828,0,2.0,38000000,0.2789473684210526
0,1,3700000,10000000,20,709,0,2.7027027027027026,23000000,0.43478260869565216
1,1,5600000,17500000,10,528,1,3.125,35800000,0.4888268156424581
0,1,4300000,16000000,14,623,0,3.7209302325581395,38000000,0.42105263157894735
1,1,7100000,24500000,14,599,0,3.4507042253521125,43300000,0.5658198614318707
0,1,5400000,12700000,4,622,0,2.3518518518518516,35900000,0.35376044568245124
1,0,6000000,13100000,6,385,1,2.183333333333333,53600000,0.24440298507462688
0,1,4100000,12500000,2,579,0,3.048780487804878,32300000,0.38699690402476783
1,0,8300000,17900000,20,846,0,2.1566265060240966,53000000,0.33773584905660375
0,0,8100000,23900000,10,449,1,2.950617283950617,50400000,0.4742063492063492
1,0,7200000,24900000,14,666,0,3.4583333333333335,37600000,0.6622340425531915
0,0,7200000,17500000,4,380,1,2.4305555555555554,26400000,0.6628787878787878
0,1,3500000,8100000,4,589,0,2.3142857142857145,25700000,0.3151750972762646
0,0,6200000,19500000,12,845,0,3.1451612903225805,31300000,0.6230031948881789
